"","source","Organization/Person Name","Organization/Person Name URL","Investor Type","Number of Investments","Number of Exits","Location","Description","Investment Stage","Number of Portfolio Organizations","Number of Partner Investments","Number of Lead Investments","Number of Diversity Investments","Number of Exits (IPO)","Accelerator Program Type","Accelerator Next Application Deadline","Accelerator Duration (in weeks)","Trend Score (90 Days)","Trend Score (30 Days)","Trend Score (7 Days)","CB Rank (Investor)","SEMrush - Monthly Visits","SEMrush - Average Visits (6 months)","SEMrush - Monthly Visits Growth","SEMrush - Visit Duration","SEMrush - Visit Duration Growth","SEMrush - Page Views / Visit","SEMrush - Page Views / Visit Growth","SEMrush - Bounce Rate","SEMrush - Bounce Rate Growth","Apptopia - Number of Apps","Apptopia - Downloads Last 30 Days","BuiltWith - Active Tech Count","G2 Stack - Total Products Active","IPqwery - Patents Granted","IPqwery - Trademarks Registered","IPqwery - Most Popular Patent Class","IPqwery - Most Popular Trademark Class","Aberdeen - IT Spend","Aberdeen - IT Spend Currency","Aberdeen - IT Spend Currency (in USD)"
"4382","INVESTORS/investors-2021-11-26.csv","CAS Star","https://www.crunchbase.com/organization/cas-star","Incubator, Venture Capital",83,1,"Xian, Hunan, China","CAS Star is engaged in high-tech industry incubation and venture capital investment.",NA,74,NA,27,NA,1,NA,NA,NA,4.1,0.9,-0.1,9861,1232,NA,NA,6,NA,2,NA,"0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4383","INVESTORS/investors-2021-11-26.csv","Florida Funders","https://www.crunchbase.com/organization/florida-funders","Angel Group, Syndicate, Venture Capital",82,1,"Tampa, Florida, United States","Florida Funders is a hybrid of a venture capital fund and angel investor syndication platform.","Early Stage Venture, Seed",55,NA,28,18,1,NA,NA,NA,7.3,7.9,-0.3,1747,2349,6612,"-65.54%",153,"128.36%",3.66,"47.17%","11.24%","-71.89%",NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA
"4384","INVESTORS/investors-2021-11-26.csv","Insignia Ventures Partners","https://www.crunchbase.com/organization/insignia-ventures-partners","Venture Capital",82,1,"Singapore, Central Region, Singapore","Insignia Ventures Partners is a venture capital firm that specializes in startup investment.","Early Stage Venture, Seed",55,NA,39,NA,1,NA,NA,NA,-1.4,-0.1,3.4,2066,6028,3853.67,"39.28%",35,"-85.66%",1.45,"-29.6%","75.63%","22.88%",NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA
"4385","INVESTORS/investors-2021-11-26.csv","Worth Capital","https://www.crunchbase.com/organization/worth-capital","Micro VC, Venture Capital",80,1,"London, England, United Kingdom","Worth Capital, home of The Start-Up Series - the UK's largest seed funding competition","Seed",32,NA,27,NA,1,NA,NA,NA,0.8,0.1,0,15578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"4386","INVESTORS/investors-2021-11-26.csv","Fuel Ventures","https://www.crunchbase.com/organization/fuel-ventures-fund","Micro VC, Venture Capital",77,1,"London, England, United Kingdom","Fuel Ventures is a technology fund investing in marketplaces, platforms, and SaaS companies.","Early Stage Venture, Seed",51,NA,65,NA,1,NA,NA,NA,0,-0.9,0.3,8289,837,11706.17,"-22.93%",0,"-96.05%",1,"0%","100%","0%",NA,NA,4,NA,0,2,NA,"Scientific and electric apparatus and instruments",NA,NA,NA
"4387","INVESTORS/investors-2021-11-26.csv","Accion Venture Lab","https://www.crunchbase.com/organization/venture-lab","Micro VC, Venture Capital",76,1,"Washington, District of Columbia, United States","Accion Venture Lab is an investment initiative that provides startups with seed capital and support.","Early Stage Venture, Seed",56,NA,27,3,1,NA,NA,NA,4.1,4.9,3.3,4426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA
"4388","INVESTORS/investors-2021-11-26.csv","Almaworks","https://www.crunchbase.com/organization/almaworks","Accelerator",76,1,"New City, New York, United States","Columbia University's accelerator for NYC student startups","Grant, Non Equity Assistance",76,NA,1,11,1,"On-Site",NA,8,-0.1,1.6,0.2,18809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,6,NA,NA,NA,NA,NA,NA,NA
"4389","INVESTORS/investors-2021-11-26.csv","UnityVC","https://www.crunchbase.com/organization/unityvc","Venture Capital",75,1,"Beijing, Beijing, China","Unity Ventures is an Chinese angel investment fund that invests in one hundred early start-up companies.",NA,65,NA,13,NA,1,NA,NA,NA,0,2.3,0.3,24567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
"4390","INVESTORS/investors-2021-11-26.csv","Galaxy Interactive","https://www.crunchbase.com/organization/galaxy-interactive","Venture Capital",74,1,"New York, New York, United States","Galaxy Interactive is a venture capital firm focused on interactive content and technology companies.","Early Stage Venture, Late Stage Venture, Seed",60,NA,26,11,1,NA,NA,NA,4.4,-0.8,-0.5,1115,7312,3955.83,"54.82%",75,"150%",2.86,"-41.88%","42.07%","1,952.2%",NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA
"4391","INVESTORS/investors-2021-11-26.csv","Kenetic","https://www.crunchbase.com/organization/kenetic-capital","Venture Capital",74,1,"Central, Hong Kong Island, Hong Kong","Kenetic is a proprietary trading and VC investment firm focused on digital assets and blockchain related companies.","Early Stage Venture, Seed",66,NA,6,11,1,NA,NA,NA,2.7,1.8,2.7,2788,602,NA,NA,0,NA,1,NA,"100%",NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA
"4392","INVESTORS/investors-2021-11-26.csv","Better Capital","https://www.crunchbase.com/organization/better-capital-e839","Venture Capital",72,1,"Santa Clara, California, United States","Better Capital is a micro venture firm that creates and invests in innovative businesses.","Early Stage Venture",60,NA,19,NA,1,NA,NA,NA,3.1,2.3,3.4,1217,3837,NA,"52.75%",19,"-94.12%",1.6,"-60%","40%","60%",NA,NA,11,9,NA,NA,NA,NA,NA,NA,NA
"4393","INVESTORS/investors-2021-11-26.csv","Base10 Partners","https://www.crunchbase.com/organization/base10-partners","Venture Capital",70,1,"San Francisco, California, United States","Base10 is an early-stage venture capital firm investing in the automation of the real economy.","Early Stage Venture, Seed, Venture",48,NA,34,14,1,NA,NA,NA,-1.5,-1.1,-0.6,1816,6036,NA,"166.14%",360,"665.96%",1.19,"-45.15%","87.14%","111.15%",NA,NA,52,NA,0,1,NA,"Insurance; financial affairs",NA,NA,NA
"4394","INVESTORS/investors-2021-11-26.csv","FAST — by GETTYLAB","https://www.crunchbase.com/organization/f-st","Venture Capital",69,1,"San Francisco, California, United States","Backing engineers building awe, wonder, speed.","Early Stage Venture",67,NA,NA,10,1,NA,NA,NA,5.2,-0.3,-0.4,1319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA
"4395","INVESTORS/investors-2021-11-26.csv","NC IDEA","https://www.crunchbase.com/organization/nc-idea","Venture Capital",69,1,"Durham, North Carolina, United States","NC IDEA is a 501(c)(3) not-for-profit organization created to serve as a catalyst for young, high-growth, technology companies in North","Early Stage Venture, Grant, Late Stage Venture",67,NA,53,10,1,NA,NA,NA,9,8.9,-0.8,2366,2191,5883.83,"-52.15%",82,"156.25%",3,"16.66%","50%","75.01%",NA,NA,3,NA,NA,NA,NA,NA,496958,"USD",496958
"4396","INVESTORS/investors-2021-11-26.csv","Good Growth Capital","https://www.crunchbase.com/organization/good-growth-capital","Venture Capital",69,1,"Charleston, South Carolina, United States","Good Growth Capital specializes in finding, cultivating, and assessing complex science and deep-tech start-ups.","Early Stage Venture, Seed",36,NA,29,27,1,NA,NA,NA,5.3,3.4,5.8,3844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,0,1,NA,"Insurance; financial affairs",NA,NA,NA
"4397","INVESTORS/investors-2021-11-26.csv","Beyond Next Ventures","https://www.crunchbase.com/organization/beyond-next-ventures","Accelerator, Incubator, Venture Capital",69,1,"Tokyo, Tokyo, Japan","Beyond Next Ventures is a Tokyo-based venture capital firm that invests in medical and life science fields.","Early Stage Venture, Seed",49,NA,31,NA,1,NA,NA,NA,4.6,-0.8,-0.3,6588,6505,NA,"-37.52%",116,"-20%",3.15,"14.46%","76.52%",NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA
"4398","INVESTORS/investors-2021-11-26.csv","DOMO Invest","https://www.crunchbase.com/organization/domo-invest","Venture Capital",67,1,"São Paulo, Sao Paulo, Brazil","DOMO Invest is a leading venture capital firm in Brazil that invests in best in class entrepreneurs.","Convertible Note, Early Stage Venture, Seed",61,NA,46,NA,1,NA,NA,NA,3.6,-1,-0.3,1223,1266,NA,NA,0,NA,1,NA,"100%",NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA
"4399","INVESTORS/investors-2021-11-26.csv","GameFounders","https://www.crunchbase.com/organization/gamefounders","Accelerator",64,1,"Kuala Lumpur, Kuala Lumpur, Malaysia","GameFounders is a European business incubator that provides gaming startups with seed capital.","Seed",64,NA,NA,NA,1,NA,NA,NA,-0.2,0,0.8,26526,574,NA,"-82.22%",0,NA,1,"0%","100%","0%",NA,NA,26,17,NA,NA,NA,NA,NA,NA,NA
"4400","INVESTORS/investors-2021-11-26.csv","Addition","https://www.crunchbase.com/organization/addition-7af4","Private Equity Firm, Venture Capital",61,1,"New York, New York, United States","Addition is a venture capital firm that invests in early and growth-stage tech companies.",NA,46,NA,38,9,1,NA,NA,NA,7.6,8.7,5.1,326,3462,2039.33,"-13.45%",37,"516.67%",1.28,"-15.8%","71.67%","2.02%",NA,NA,4,NA,0,1,NA,"Insurance; financial affairs",NA,NA,NA
"4401","INVESTORS/investors-2021-11-26.csv","Bling Capital","https://www.crunchbase.com/organization/bling-capital","Venture Capital",61,1,"San Francisco, California, United States","Bling Capital primarily invests in consumer tech, internet, mobile, marketplace, data, fintech, SaaS, and automation sectors.",NA,46,NA,21,12,1,NA,NA,NA,-0.9,0.1,-0.3,3169,9122,3094.17,"161.45%",0,"979.31%",1,"0%","100%","0%",NA,NA,15,NA,0,1,NA,"Insurance; financial affairs",NA,NA,NA
"4402","INVESTORS/investors-2021-11-26.csv","GBV Capital","https://www.crunchbase.com/organization/genesis-block-ventures","Incubator, Venture Capital",60,1,"Grand Cayman, Midland, Cayman Islands","GBV Capital focuses exclusively on investment related to blockchain technology, digital currency, and cryptocurrency","Early Stage Venture, Seed, Venture",59,NA,6,NA,1,NA,NA,NA,-0.1,6.7,0,1094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA
"4403","INVESTORS/investors-2021-11-26.csv","Draper B1","https://www.crunchbase.com/organization/draper-b1","Venture Capital",58,1,"Valencia, Comunidad Valenciana, Spain","Draper B1 is a seed and early-stage venture capital firm that invests in B2B and B2B2C startups.","Early Stage Venture, Seed",48,NA,18,NA,1,NA,NA,NA,5.8,4.7,1,4475,520,NA,"-75.66%",33,NA,3,"200%","0%","100%",NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA
"4404","INVESTORS/investors-2021-11-26.csv","FH Capital","https://www.crunchbase.com/organization/fh-capital","Venture Capital",57,1,"Beijing, Beijing, China","Fenghou Capital is early-stage equity investment firm.",NA,48,NA,12,NA,1,NA,NA,NA,2.3,-1,-0.2,25279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
"4405","INVESTORS/investors-2021-11-26.csv","Haatch","https://www.crunchbase.com/organization/haatch","Angel Group, Co-Working Space, Venture Capital",56,1,"Stamford, Lincolnshire, United Kingdom","Haatch is an early stage investment business with a hands on approach providing access to experienced founders, workspace & capital.","Convertible Note, Early Stage Venture, Seed, Venture",42,NA,32,1,1,NA,NA,NA,-2.7,-0.7,-0.3,5597,473,1616,"-64.73%",180,"-18.18%",2,"0%","0%","-66.67%",NA,NA,48,35,NA,NA,NA,NA,NA,NA,NA
"4406","INVESTORS/investors-2021-11-26.csv","Catalyst Fund","https://www.crunchbase.com/organization/catalyst-fund","Accelerator",56,1,"Nairobi, Nairobi Area, Kenya","Catalyst Fund supports early-stage startups building innovative Fintech solutions for the 3 billion underserved in emerging markets.","Early Stage Venture, Grant",45,NA,16,6,1,NA,NA,26,-1.1,1.3,0,7998,9239,6901.67,"52.76%",188,"-22.31%",1.5,"-43.67%","78.64%","24.71%",NA,NA,52,17,NA,NA,NA,NA,NA,NA,NA
"4407","INVESTORS/investors-2021-11-26.csv","BStartup","https://www.crunchbase.com/organization/bstartup-llc","Venture Capital",56,1,"Sant Cugat Del Vallès, Catalonia, Spain","Bstartup is designed to support entrepreneurs so their projects can be developed with maximum guarantees of success.",NA,49,NA,32,NA,1,NA,NA,NA,3.5,4.2,4.3,12007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,0,53,NA,"Insurance; financial affairs",NA,NA,NA
"4408","INVESTORS/investors-2021-11-26.csv","Binance","https://www.crunchbase.com/organization/binance","Incubator",55,1,"Valletta, NA - Malta, Malta","Binance is a cryptocurrency exchange platform that combines digital technology and finance.","Seed",52,NA,35,2,1,NA,NA,10,7.5,7.7,4.2,19,170467487,145347109.83,"19.36%",1321,"-2.37%",5.22,"-0.74%","40.43%","1.4%",NA,NA,62,22,NA,NA,NA,NA,NA,NA,NA
"4409","INVESTORS/investors-2021-11-26.csv","LongHash Ventures","https://www.crunchbase.com/organization/longhash","Accelerator, Venture Capital",55,1,"Singapore, Central Region, Singapore","LongHash Ventures is a global blockchain accelerator and VC fund.","Early Stage Venture, Seed",53,NA,18,1,1,NA,NA,16,2,0.4,1.2,368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA
"4410","INVESTORS/investors-2021-11-26.csv","Hackquarters","https://www.crunchbase.com/organization/hackquarters-startup-launchpad","Accelerator, Corporate Venture Capital, Startup Competition",54,1,"Istanbul, Istanbul, Turkey","Hackquarters accelerated 150+ startups and helped 40+ corporates to innovate with startup collaboration","Seed",52,NA,1,1,1,"Online",NA,24,-0.2,0.3,0,14831,940,NA,"-53.42%",1828,"18,180%",1.97,"14.7%","63.79%","-22.2%",NA,NA,22,24,NA,NA,NA,NA,NA,NA,NA
"4411","INVESTORS/investors-2021-11-26.csv","Founders Future","https://www.crunchbase.com/organization/founders-future","Accelerator, Angel Group, Venture Capital",52,1,"Paris, Ile-de-France, France","Founders Future is a venture studio, providing creativity, network, support and productive capital.","Early Stage Venture, Seed",43,NA,6,1,1,NA,NA,NA,5.4,7,2.9,4437,2426,NA,NA,0,NA,1,NA,"100%",NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"4412","INVESTORS/investors-2021-11-26.csv","MindWorks Capital","https://www.crunchbase.com/organization/mindworks-ventures","Venture Capital",52,1,"Central, Hong Kong Island, Hong Kong","MindWorks is a Pan-Asia venture capital firm established in 2013 with offices in Hong Kong, Beijing, and Jakarta.","Early Stage Venture, Late Stage Venture, Venture",36,NA,17,1,1,NA,NA,NA,6.5,5.2,-0.2,4468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"4413","INVESTORS/investors-2021-11-26.csv","Queen City Fintech","https://www.crunchbase.com/organization/qc-fintech","Accelerator",52,1,"Charlotte, North Carolina, United States","Queen City Fintech is a fintech-exclusive accelerator program that leverages its extensive network within the financial services sector.","Seed",51,NA,25,10,1,"On-Site",2020-08-01,12,0,-2.7,-1.4,16130,3321,NA,"155.66%",0,NA,1,"0%","100%","0%",NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA
"4414","INVESTORS/investors-2021-11-26.csv","Pulsar Venture Capital","https://www.crunchbase.com/organization/pulsar-venture-capital","Venture Capital",52,1,"Kazan, Tatarstan, Russian Federation","Pulsar Venture Capital, a business acceleration program, offers financing and mentorship to clean tech, robotics, and electronics startups.","Early Stage Venture, Seed",49,NA,11,1,1,NA,NA,NA,-0.4,-0.3,-0.1,17419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"4415","INVESTORS/investors-2021-11-26.csv","GL Ventures","https://www.crunchbase.com/organization/gl-ventures","Venture Capital",51,1,"San Francisco, California, United States","GL Ventures is a venture capital investment company that invests in sports tech and online gaming focused companies.",NA,46,NA,32,1,1,NA,NA,NA,4.2,1.3,0,2649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4416","INVESTORS/investors-2021-11-26.csv","Joyance Partners","https://www.crunchbase.com/organization/joyance-partners","Venture Capital",51,1,"San Francisco, California, United States","Joyance Partners	is a venture capital partnership that invests in companies that deliver ""Delightful Moments.""","Early Stage Venture, Seed",44,NA,4,16,1,NA,NA,NA,-1.9,3.9,-0.2,4495,19674,NA,"2,908.26%",42,"133.33%",1.51,"-16.93%","49.51%","-32.12%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4417","INVESTORS/investors-2021-11-26.csv","Vickers Venture Partners","https://www.crunchbase.com/organization/vickers-capital-group","Venture Capital",51,1,"Singapore, Central Region, Singapore","Vickers Venture Partners is a venture capital firm focused on angel investments in Asia and beyond.","Early Stage Venture",27,NA,27,NA,1,NA,NA,NA,-0.2,1.7,4.7,5041,1127,2643.33,"-68.16%",19,"-73.97%",1.89,"-54.02%","55.72%","366.67%",15,NA,33,NA,NA,NA,NA,NA,NA,NA,NA
"4418","INVESTORS/investors-2021-11-26.csv","Startup Lisboa","https://www.crunchbase.com/organization/startup-lisboa","Incubator",51,1,"Lisboa, Lisboa, Portugal","Startup Lisboa Mentorship-driven seed stage incubator for web and software startups.",NA,51,NA,47,NA,1,NA,NA,NA,1.9,1.4,0,25386,4169,5464.5,"23.02%",0,"33.33%",1,"-31.11%","100%","82.32%",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"4419","INVESTORS/investors-2021-11-26.csv","ANIMO Ventures","https://www.crunchbase.com/organization/animo-ventures","Venture Capital",50,1,NA,"Animo Ventures is a seed fund investing across the US","Early Stage Venture, Seed",28,NA,34,13,1,NA,NA,NA,0.1,6.4,1.9,3107,3236,NA,"933.87%",9,NA,1.33,"33.34%","66.67%","-33.33%",NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA
"4420","INVESTORS/investors-2021-11-26.csv","SB Opportunity Fund","https://www.crunchbase.com/organization/sb-opportunity-fund","Venture Capital",50,1,"San Carlos, California, United States","SB Opportunity Fund is a $100 million venture fund of SoftBank Group.","Early Stage Venture, Late Stage Venture, Seed",46,NA,8,46,1,NA,NA,NA,-1.1,4.3,-0.2,3700,2116,2196.67,"-7.88%",3015,"-99.91%",1.33,"33.32%","66.67%","-33.33%",NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA
"4421","INVESTORS/investors-2021-11-26.csv","Deepcore","https://www.crunchbase.com/organization/deepcore","Incubator",50,1,"Tokyo, Tokyo, Japan","DEEPCORE is an AI specialized incubator that trains challengers with the will to change the world with technology as entrepreneurs.",NA,43,NA,11,1,1,NA,NA,NA,4.5,-0.6,-0.2,7818,2044,NA,"44.05%",0,NA,1,"0%","100%","0%",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
"4422","INVESTORS/investors-2021-11-26.csv","Wuhan Optics Valley Elite Investment Management","https://www.crunchbase.com/organization/wuhan-optics-valley-elite-investment-management","Venture Capital",50,1,"Wuhan, Hubei, China","Wuhan Optics Valley Elite Investment Management is a fund management company for start-up enterprises.","Early Stage Venture, Late Stage Venture",46,NA,12,NA,1,NA,NA,NA,-0.3,-0.4,-0.1,40579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
"4423","INVESTORS/investors-2021-11-26.csv","Digital Finance Group","https://www.crunchbase.com/organization/digital-finance-group","Hedge Fund, Private Equity Firm, Venture Capital",49,1,NA,"Diversified investment group that manages $1B in digital & blockchain assets across multiple funds, an incubator and global projects","Early Stage Venture, Grant, Initial Coin Offering, Private Equity, Secondary Market, Seed",48,NA,11,3,1,NA,NA,NA,-1,4.1,1.5,2133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA
"4424","INVESTORS/investors-2021-11-26.csv","Unpopular Ventures","https://www.crunchbase.com/organization/unpopular-ventures","Venture Capital",49,1,"San Francisco, California, United States","Looking for the best companies, off the beaten path.","Early Stage Venture, Seed",40,NA,7,13,1,NA,NA,NA,6.5,1.9,-0.1,2197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4425","INVESTORS/investors-2021-11-26.csv","Bread and Butter Ventures","https://www.crunchbase.com/organization/the-syndicate-fund","Micro VC, Venture Capital",49,1,"Saint Paul, Minnesota, United States","Bread and Butter Ventures is a venture capital firm that focuses on early-stage companies.","Early Stage Venture, Seed",40,NA,7,24,1,NA,NA,NA,6.4,0.1,-0.2,4162,1010,NA,"-90.77%",1672,"36.16%",3.67,"46.65%","33.33%","-11.12%",NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA
"4426","INVESTORS/investors-2021-11-26.csv","Primer Sazze Partners","https://www.crunchbase.com/organization/sazzepartners","Venture Capital",49,1,"San Jose, California, United States","Primer Sazze Partners is a California-based VC that is looking for companies with grand vision and world changing potential.","Early Stage Venture, Seed",46,NA,5,3,1,NA,NA,NA,7.7,1.1,5.7,4333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,0,NA,"Insurance; financial affairs",NA,NA,NA
